PatType,Severity,day_of_week,dow_name,bin_of_day,count,mean,min,max,stdev,sem,var,cv,skew,kurt,p25,p50,p75,p95,p99
ART,2,6,Sunday,17,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,6,Sunday,18,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,6,Sunday,19,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,6,Sunday,20,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,6,Sunday,21,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,6,Sunday,22,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,6,Sunday,23,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,0,Monday,0,13.000000,0.056410,0.000000,0.483333,0.145700,0.040410,0.021229,2.582872,2.645763,6.700225,0.000000,0.000000,0.000000,0.343333,0.455333
CAT,1,0,Monday,1,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,0,Monday,2,13.000000,0.156410,0.000000,0.900000,0.280256,0.077729,0.078543,1.791801,1.903749,3.367078,0.000000,0.000000,0.316667,0.660000,0.852000
CAT,1,0,Monday,3,13.000000,0.057692,0.000000,0.416667,0.129030,0.035787,0.016649,2.236528,2.359507,5.068411,0.000000,0.000000,0.000000,0.316667,0.396667
CAT,1,0,Monday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,0,Monday,5,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
CAT,1,0,Monday,6,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,0,Monday,7,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,0,Monday,8,13.000000,0.374359,0.000000,1.050000,0.360209,0.099904,0.129751,0.962203,0.987588,-0.361783,0.133333,0.250000,0.400000,0.980000,1.036000
CAT,1,0,Monday,9,13.000000,2.047436,0.000000,3.533333,1.042185,0.289050,1.086150,0.509020,-0.384599,-0.689165,1.316667,2.300000,2.816667,3.293333,3.485333
CAT,1,0,Monday,10,13.000000,2.683333,0.000000,5.700000,1.718122,0.476521,2.951944,0.640294,0.205768,-0.734279,1.666667,2.733333,3.866667,5.150000,5.590000
CAT,1,0,Monday,11,13.000000,2.619231,0.150000,6.183333,1.734653,0.481106,3.009021,0.662276,0.738621,0.044777,1.500000,2.333333,3.033333,5.463333,6.039333
CAT,1,0,Monday,12,13.000000,2.524359,0.483333,7.666667,1.970883,0.546625,3.884380,0.780746,1.609910,3.108225,1.233333,2.250000,3.116667,5.956667,7.324667
CAT,1,0,Monday,13,13.000000,2.198718,0.000000,5.150000,1.515727,0.420387,2.297429,0.689369,0.496114,-0.628299,1.233333,1.733333,3.400000,4.350000,4.990000
CAT,1,0,Monday,14,13.000000,2.550000,0.000000,4.900000,1.587407,0.440267,2.519861,0.622513,-0.035294,-0.452745,2.050000,2.300000,3.233333,4.890000,4.898000
CAT,1,0,Monday,15,13.000000,2.196154,0.000000,6.233333,1.650675,0.457815,2.724729,0.751621,1.025837,2.060034,1.233333,2.150000,2.816667,4.783333,5.943333
CAT,1,0,Monday,16,13.000000,2.014103,0.000000,3.800000,1.361233,0.377538,1.852956,0.675851,-0.109426,-1.492635,0.583333,2.233333,3.500000,3.690000,3.778000
CAT,1,0,Monday,17,13.000000,1.161538,0.000000,3.300000,1.122340,0.311281,1.259647,0.966253,0.806172,-0.412850,0.233333,0.900000,1.750000,3.150000,3.270000
CAT,1,0,Monday,18,13.000000,1.161538,0.000000,2.650000,0.896763,0.248717,0.804184,0.772048,0.172541,-1.292551,0.316667,1.166667,1.883333,2.410000,2.602000
CAT,1,0,Monday,19,13.000000,0.973077,0.000000,2.633333,0.706600,0.195976,0.499284,0.726151,0.760010,1.563316,0.666667,1.000000,1.233333,2.053333,2.517333
CAT,1,0,Monday,20,13.000000,0.402564,0.000000,2.066667,0.608423,0.168746,0.370178,1.511368,1.977148,4.180518,0.000000,0.083333,0.583333,1.476667,1.948667
CAT,1,0,Monday,21,13.000000,0.394872,0.000000,1.633333,0.646514,0.179311,0.417981,1.637277,1.297305,-0.119461,0.000000,0.000000,0.583333,1.553333,1.617333
CAT,1,0,Monday,22,13.000000,0.247436,0.000000,1.333333,0.458502,0.127166,0.210224,1.853014,1.710815,1.623825,0.000000,0.000000,0.083333,1.123333,1.291333
CAT,1,0,Monday,23,13.000000,0.260256,0.000000,1.000000,0.377525,0.104707,0.142525,1.450588,1.062940,-0.506159,0.000000,0.000000,0.483333,0.900000,0.980000
CAT,1,1,Tuesday,0,13.000000,0.141026,0.000000,0.733333,0.256003,0.071003,0.065538,1.815297,1.618700,1.199410,0.000000,0.000000,0.083333,0.593333,0.705333
CAT,1,1,Tuesday,1,13.000000,0.012821,0.000000,0.166667,0.046225,0.012821,0.002137,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.066667,0.146667
CAT,1,1,Tuesday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,1,Tuesday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,1,Tuesday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,1,Tuesday,5,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,1,Tuesday,6,13.000000,0.019231,0.000000,0.250000,0.069338,0.019231,0.004808,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.100000,0.220000
CAT,1,1,Tuesday,7,13.000000,0.064103,0.000000,0.833333,0.231125,0.064103,0.053419,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.333333,0.733333
CAT,1,1,Tuesday,8,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,1,Tuesday,9,13.000000,0.279487,0.000000,0.716667,0.264764,0.073432,0.070100,0.947319,0.253812,-1.390742,0.000000,0.250000,0.483333,0.676667,0.708667
CAT,1,1,Tuesday,10,13.000000,1.642308,0.416667,3.466667,0.914356,0.253597,0.836047,0.556751,0.569662,-0.252727,1.066667,1.550000,2.283333,3.116667,3.396667
CAT,1,1,Tuesday,11,13.000000,2.802564,0.700000,5.083333,1.303891,0.361634,1.700132,0.465249,-0.083825,-0.756304,1.866667,3.216667,3.550000,4.603333,4.987333
CAT,1,1,Tuesday,12,13.000000,2.450000,0.650000,7.233333,1.762915,0.488945,3.107870,0.719557,1.697872,3.967775,1.233333,1.883333,3.150000,4.933333,6.773333
CAT,1,1,Tuesday,13,13.000000,2.038462,0.250000,5.850000,1.402781,0.389062,1.967796,0.688157,1.631915,4.237006,1.316667,1.883333,2.366667,4.180000,5.516000
CAT,1,1,Tuesday,14,13.000000,1.785897,0.233333,4.983333,1.267413,0.351517,1.606335,0.709678,1.249549,2.506136,0.983333,1.733333,2.133333,3.823333,4.751333
CAT,1,1,Tuesday,15,13.000000,2.028205,0.816667,3.566667,0.915918,0.254030,0.838907,0.451591,0.185894,-1.198087,1.416667,2.000000,2.716667,3.376667,3.528667
CAT,1,1,Tuesday,16,13.000000,1.629487,0.483333,4.450000,1.122975,0.311457,1.261072,0.689158,1.329246,2.221488,0.666667,1.550000,2.083333,3.450000,4.250000
CAT,1,1,Tuesday,17,13.000000,1.606410,0.166667,4.900000,1.276416,0.354014,1.629238,0.794577,1.479912,2.690636,0.900000,1.050000,2.383333,3.490000,4.618000
CAT,1,1,Tuesday,18,13.000000,1.064103,0.000000,2.250000,0.644415,0.178729,0.415271,0.605595,-0.254337,-0.031207,0.816667,1.166667,1.416667,1.850000,2.170000
CAT,1,1,Tuesday,19,13.000000,0.689744,0.000000,2.066667,0.654915,0.181641,0.428914,0.949505,0.823120,-0.130742,0.250000,0.416667,1.000000,1.756667,2.004667
CAT,1,1,Tuesday,20,13.000000,0.451282,0.000000,0.916667,0.354434,0.098302,0.125623,0.785393,0.038366,-1.734122,0.150000,0.500000,0.750000,0.916667,0.916667
CAT,1,1,Tuesday,21,13.000000,0.617949,0.000000,1.583333,0.572457,0.158771,0.327707,0.926382,0.215659,-1.264565,0.000000,0.733333,1.000000,1.473333,1.561333
CAT,1,1,Tuesday,22,13.000000,0.173077,0.000000,1.000000,0.301350,0.083580,0.090812,1.741135,2.063425,4.260164,0.000000,0.000000,0.166667,0.700000,0.940000
CAT,1,1,Tuesday,23,13.000000,0.064103,0.000000,0.750000,0.207370,0.057514,0.043002,3.234965,3.531867,12.589252,0.000000,0.000000,0.000000,0.350000,0.670000
CAT,1,2,Wednesday,0,13.000000,0.133333,0.000000,0.983333,0.325818,0.090366,0.106157,2.443635,2.291659,4.085934,0.000000,0.000000,0.000000,0.833333,0.953333
CAT,1,2,Wednesday,1,13.000000,0.164103,0.000000,0.750000,0.312609,0.086702,0.097724,1.904961,1.470349,0.199297,0.000000,0.000000,0.000000,0.740000,0.748000
CAT,1,2,Wednesday,2,13.000000,0.019231,0.000000,0.250000,0.069338,0.019231,0.004808,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.100000,0.220000
CAT,1,2,Wednesday,3,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,2,Wednesday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,2,Wednesday,5,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,2,Wednesday,6,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,2,Wednesday,7,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,2,Wednesday,8,13.000000,0.373077,0.000000,1.650000,0.473587,0.131349,0.224284,1.269407,1.801887,3.764781,0.000000,0.250000,0.483333,1.140000,1.548000
CAT,1,2,Wednesday,9,13.000000,1.052564,0.166667,1.916667,0.637227,0.176735,0.406058,0.605404,0.104204,-1.628180,0.566667,0.833333,1.600000,1.886667,1.910667
CAT,1,2,Wednesday,10,13.000000,1.911538,0.500000,3.433333,0.928195,0.257435,0.861546,0.485575,0.130251,-0.675958,1.400000,2.066667,2.550000,3.363333,3.419333
CAT,1,2,Wednesday,11,13.000000,2.302564,1.066667,3.633333,0.835742,0.231793,0.698465,0.362962,-0.027813,-0.936053,1.883333,2.250000,2.883333,3.493333,3.605333
CAT,1,2,Wednesday,12,13.000000,2.570513,1.216667,5.033333,1.137394,0.315456,1.293665,0.442477,0.726080,0.044651,1.816667,2.400000,3.466667,4.163333,4.859333
CAT,1,2,Wednesday,13,13.000000,2.097436,0.883333,3.750000,0.914210,0.253556,0.835780,0.435870,0.255503,-0.827967,1.500000,2.050000,2.733333,3.450000,3.690000
CAT,1,2,Wednesday,14,13.000000,1.980769,0.983333,3.416667,0.869489,0.241153,0.756011,0.438965,0.184119,-1.338283,1.066667,2.066667,2.550000,3.286667,3.390667
CAT,1,2,Wednesday,15,13.000000,2.110256,1.083333,3.983333,0.901119,0.249925,0.812016,0.427019,0.879245,0.003125,1.416667,1.916667,2.633333,3.683333,3.923333
CAT,1,2,Wednesday,16,13.000000,2.229487,0.983333,3.366667,0.777763,0.215713,0.604915,0.348853,-0.262517,-0.861786,1.750000,2.316667,2.700000,3.286667,3.350667
CAT,1,2,Wednesday,17,13.000000,1.603846,0.083333,4.150000,1.218704,0.338008,1.485239,0.759863,0.977020,0.415539,0.750000,1.583333,2.133333,3.850000,4.090000
CAT,1,2,Wednesday,18,13.000000,1.017949,0.000000,3.733333,0.964808,0.267590,0.930855,0.947796,1.992394,5.074516,0.416667,0.916667,1.233333,2.543333,3.495333
CAT,1,2,Wednesday,19,13.000000,0.579487,0.000000,1.650000,0.616372,0.170951,0.379915,1.063651,0.590884,-1.048482,0.000000,0.416667,0.983333,1.610000,1.642000
CAT,1,2,Wednesday,20,13.000000,0.294872,0.000000,1.000000,0.409120,0.113469,0.167379,1.387449,0.828754,-1.253862,0.000000,0.000000,0.750000,0.950000,0.990000
CAT,1,2,Wednesday,21,13.000000,0.180769,0.000000,0.583333,0.232025,0.064352,0.053835,1.283541,0.702491,-1.438313,0.000000,0.000000,0.400000,0.533333,0.573333
CAT,1,2,Wednesday,22,13.000000,0.247436,0.000000,1.233333,0.390325,0.108257,0.152354,1.577481,1.727917,2.376012,0.000000,0.000000,0.250000,0.943333,1.175333
CAT,1,2,Wednesday,23,13.000000,0.375641,0.000000,1.316667,0.530182,0.147046,0.281093,1.411407,0.925124,-0.946086,0.000000,0.000000,0.833333,1.276667,1.308667
CAT,1,3,Thursday,0,13.000000,0.166667,0.000000,1.000000,0.324964,0.090129,0.105602,1.949786,2.068697,3.393284,0.000000,0.000000,0.166667,0.840000,0.968000
CAT,1,3,Thursday,1,13.000000,0.083333,0.000000,0.833333,0.235702,0.065372,0.055556,2.828427,3.159883,10.265625,0.000000,0.000000,0.000000,0.483333,0.763333
CAT,1,3,Thursday,2,13.000000,0.075641,0.000000,0.500000,0.156142,0.043306,0.024380,2.064251,2.103631,4.028799,0.000000,0.000000,0.000000,0.350000,0.470000
CAT,1,3,Thursday,3,13.000000,0.057692,0.000000,0.750000,0.208013,0.057692,0.043269,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.300000,0.660000
CAT,1,3,Thursday,4,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,3,Thursday,5,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,3,Thursday,6,13.000000,0.030769,0.000000,0.400000,0.110940,0.030769,0.012308,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.160000,0.352000
CAT,1,3,Thursday,7,13.000000,0.115385,0.000000,1.000000,0.299572,0.083086,0.089744,2.596294,2.682395,6.964286,0.000000,0.000000,0.000000,0.700000,0.940000
CAT,1,3,Thursday,8,13.000000,0.461538,0.000000,1.966667,0.598547,0.166007,0.358259,1.296852,1.510912,2.111509,0.000000,0.166667,0.816667,1.466667,1.866667
CAT,1,3,Thursday,9,13.000000,1.243590,0.316667,2.066667,0.506053,0.140354,0.256090,0.406929,-0.238436,-0.243048,0.966667,1.283333,1.566667,1.956667,2.044667
CAT,1,3,Thursday,10,13.000000,1.896154,0.000000,3.250000,1.003539,0.278332,1.007090,0.529250,-0.490025,-0.788669,1.333333,2.116667,2.650000,3.090000,3.218000
CAT,1,3,Thursday,11,13.000000,1.871795,0.733333,3.066667,0.783788,0.217384,0.614323,0.418736,0.111040,-1.248689,1.233333,1.833333,2.466667,3.026667,3.058667
CAT,1,3,Thursday,12,13.000000,2.193590,0.083333,4.883333,1.290699,0.357976,1.665905,0.588396,0.231052,0.770189,1.650000,2.050000,2.733333,4.063333,4.719333
CAT,1,3,Thursday,13,13.000000,2.141026,0.900000,3.416667,0.829927,0.230180,0.688778,0.387630,0.246743,-1.064470,1.383333,2.033333,2.583333,3.386667,3.410667
CAT,1,3,Thursday,14,13.000000,2.326923,0.650000,3.633333,1.077689,0.298897,1.161414,0.463139,-0.367526,-1.405466,1.416667,2.650000,3.216667,3.553333,3.617333
CAT,1,3,Thursday,15,13.000000,2.376923,0.966667,5.333333,1.251213,0.347024,1.565534,0.526400,1.144990,1.210718,1.666667,2.000000,2.716667,4.383333,5.143333
CAT,1,3,Thursday,16,13.000000,1.570513,0.083333,3.766667,0.918563,0.254763,0.843757,0.584881,0.862685,1.776077,1.000000,1.483333,2.083333,2.836667,3.580667
CAT,1,3,Thursday,17,13.000000,1.251282,0.000000,2.666667,0.731008,0.202745,0.534373,0.584207,0.014205,0.135357,0.816667,1.416667,1.583333,2.286667,2.590667
CAT,1,3,Thursday,18,13.000000,0.808974,0.000000,2.833333,0.899115,0.249370,0.808408,1.111426,1.166475,0.617635,0.000000,0.633333,1.000000,2.283333,2.723333
CAT,1,3,Thursday,19,13.000000,0.550000,0.000000,2.483333,0.769319,0.213371,0.591852,1.398762,1.659200,2.343472,0.000000,0.250000,0.816667,1.973333,2.381333
CAT,1,3,Thursday,20,13.000000,0.512821,0.000000,1.800000,0.641654,0.177963,0.411720,1.251226,1.082937,-0.006283,0.000000,0.333333,0.916667,1.700000,1.780000
CAT,1,3,Thursday,21,13.000000,0.253846,0.000000,1.083333,0.410406,0.113826,0.168433,1.616751,1.391311,0.336595,0.000000,0.000000,0.316667,1.033333,1.073333
CAT,1,3,Thursday,22,13.000000,0.300000,0.000000,1.816667,0.556818,0.154434,0.310046,1.856060,2.064801,4.122562,0.000000,0.000000,0.500000,1.326667,1.718667
CAT,1,3,Thursday,23,13.000000,0.051282,0.000000,0.500000,0.142475,0.039515,0.020299,2.778264,3.078409,9.722992,0.000000,0.000000,0.000000,0.300000,0.460000
CAT,1,4,Friday,0,13.000000,0.106410,0.000000,1.000000,0.278350,0.077200,0.077479,2.615818,3.213142,10.753115,0.000000,0.000000,0.000000,0.540000,0.908000
CAT,1,4,Friday,1,13.000000,0.121795,0.000000,0.833333,0.260465,0.072240,0.067842,2.138553,2.220349,4.438504,0.000000,0.000000,0.000000,0.633333,0.793333
CAT,1,4,Friday,2,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,4,Friday,3,13.000000,0.038462,0.000000,0.500000,0.138675,0.038462,0.019231,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.200000,0.440000
CAT,1,4,Friday,4,13.000000,0.019231,0.000000,0.250000,0.069338,0.019231,0.004808,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.100000,0.220000
CAT,1,4,Friday,5,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,4,Friday,6,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,4,Friday,7,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,4,Friday,8,13.000000,0.121795,0.000000,0.666667,0.188854,0.052379,0.035666,1.550593,2.221867,5.827042,0.000000,0.000000,0.150000,0.406667,0.614667
CAT,1,4,Friday,9,13.000000,1.056410,0.000000,3.033333,0.954340,0.264686,0.910766,0.903381,0.902506,-0.216417,0.250000,0.733333,1.616667,2.643333,2.955333
CAT,1,4,Friday,10,13.000000,2.385897,0.166667,4.816667,1.455654,0.403726,2.118928,0.610107,0.147029,-0.547736,1.000000,2.500000,3.016667,4.756667,4.804667
CAT,1,4,Friday,11,13.000000,2.902564,1.750000,5.450000,1.166525,0.323536,1.360780,0.401895,1.257153,1.017995,1.966667,2.650000,3.133333,5.170000,5.394000
CAT,1,4,Friday,12,13.000000,2.817949,0.750000,4.950000,1.398916,0.387989,1.956966,0.496431,-0.191877,-1.477062,1.566667,3.383333,3.750000,4.550000,4.870000
CAT,1,4,Friday,13,13.000000,3.020513,0.500000,5.916667,1.881921,0.521951,3.541627,0.623047,0.307386,-1.506819,1.650000,2.150000,4.216667,5.696667,5.872667
CAT,1,4,Friday,14,13.000000,2.330769,0.000000,4.716667,1.382745,0.383504,1.911984,0.593257,-0.353217,-0.167753,1.800000,2.783333,2.966667,4.116667,4.596667
CAT,1,4,Friday,15,13.000000,2.265385,0.983333,4.550000,1.151860,0.319468,1.326781,0.508461,0.601918,-0.802365,1.316667,2.250000,3.366667,3.870000,4.414000
CAT,1,4,Friday,16,13.000000,2.367949,0.000000,4.633333,1.360938,0.377456,1.852151,0.574733,0.025228,-0.838999,1.483333,2.066667,3.616667,4.173333,4.541333
CAT,1,4,Friday,17,13.000000,1.596154,0.000000,3.133333,0.979469,0.271656,0.959359,0.613643,-0.262868,-1.028387,0.750000,2.000000,2.166667,2.893333,3.085333
CAT,1,4,Friday,18,13.000000,1.417949,0.000000,3.550000,1.012685,0.280868,1.025531,0.714190,0.518943,0.398009,1.000000,1.383333,1.733333,3.060000,3.452000
CAT,1,4,Friday,19,13.000000,1.107692,0.000000,2.083333,0.706603,0.195976,0.499288,0.637905,-0.306214,-0.874701,0.916667,1.166667,1.750000,2.033333,2.073333
CAT,1,4,Friday,20,13.000000,0.711538,0.000000,1.750000,0.665985,0.184711,0.443536,0.935979,0.489509,-1.429814,0.083333,0.566667,1.500000,1.640000,1.728000
CAT,1,4,Friday,21,13.000000,0.442308,0.000000,1.833333,0.667868,0.185233,0.446047,1.509961,1.593319,1.440173,0.000000,0.083333,0.666667,1.833333,1.833333
CAT,1,4,Friday,22,13.000000,0.316667,0.000000,0.983333,0.368932,0.102323,0.136111,1.165050,0.775776,-0.859714,0.000000,0.250000,0.650000,0.943333,0.975333
CAT,1,4,Friday,23,13.000000,0.283333,0.000000,1.000000,0.444201,0.123199,0.197315,1.567769,0.976075,-1.216829,0.000000,0.000000,0.816667,0.980000,0.996000
CAT,1,5,Saturday,0,13.000000,0.243590,0.000000,1.333333,0.492374,0.136560,0.242432,2.021326,1.821847,1.901614,0.000000,0.000000,0.000000,1.283333,1.323333
CAT,1,5,Saturday,1,13.000000,0.094872,0.000000,0.733333,0.236426,0.065573,0.055897,2.492062,2.365002,4.633292,0.000000,0.000000,0.000000,0.593333,0.705333
CAT,1,5,Saturday,2,13.000000,0.062821,0.000000,0.816667,0.226503,0.062821,0.051303,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.326667,0.718667
CAT,1,5,Saturday,3,13.000000,0.107692,0.000000,0.900000,0.275262,0.076344,0.075769,2.556005,2.568848,6.141410,0.000000,0.000000,0.000000,0.660000,0.852000
CAT,1,5,Saturday,4,13.000000,0.076923,0.000000,1.000000,0.277350,0.076923,0.076923,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.400000,0.880000
CAT,1,5,Saturday,5,13.000000,0.070513,0.000000,0.916667,0.254238,0.070513,0.064637,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.366667,0.806667
CAT,1,5,Saturday,6,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,5,Saturday,7,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,5,Saturday,8,13.000000,0.196154,0.000000,0.500000,0.209403,0.058078,0.043850,1.067546,0.354867,-1.731021,0.000000,0.166667,0.366667,0.490000,0.498000
CAT,1,5,Saturday,9,13.000000,0.780769,0.000000,1.966667,0.648069,0.179742,0.419993,0.830039,0.611509,-0.587895,0.250000,0.750000,1.150000,1.876667,1.948667
CAT,1,5,Saturday,10,13.000000,0.915385,0.000000,2.483333,0.749922,0.207991,0.562382,0.819242,0.975319,0.101752,0.333333,0.716667,1.000000,2.143333,2.415333
CAT,1,5,Saturday,11,13.000000,1.096154,0.000000,3.666667,1.061231,0.294332,1.126211,0.968140,1.205944,1.572114,0.166667,0.983333,1.816667,2.806667,3.494667
CAT,1,5,Saturday,12,13.000000,0.688462,0.000000,2.233333,0.690893,0.191619,0.477333,1.003531,0.874208,0.521667,0.000000,0.733333,1.000000,1.833333,2.153333
CAT,1,5,Saturday,13,13.000000,0.425641,0.000000,1.083333,0.455553,0.126348,0.207528,1.070275,0.373375,-1.724616,0.000000,0.416667,0.916667,1.053333,1.077333
CAT,1,5,Saturday,14,13.000000,0.234615,0.000000,0.916667,0.329524,0.091394,0.108586,1.404529,1.085639,-0.328973,0.000000,0.000000,0.500000,0.766667,0.886667
CAT,1,5,Saturday,15,13.000000,0.319231,0.000000,1.000000,0.402299,0.111578,0.161845,1.260215,0.624679,-1.630738,0.000000,0.000000,0.733333,0.900000,0.980000
CAT,1,5,Saturday,16,13.000000,0.128205,0.000000,1.000000,0.307347,0.085243,0.094462,2.397308,2.495645,5.703153,0.000000,0.000000,0.000000,0.750000,0.950000
CAT,1,5,Saturday,17,13.000000,0.144872,0.000000,0.566667,0.229470,0.063644,0.052657,1.583955,1.052640,-0.883206,0.000000,0.000000,0.400000,0.526667,0.558667
CAT,1,5,Saturday,18,13.000000,0.147436,0.000000,1.250000,0.379073,0.105136,0.143697,2.571106,2.612678,6.460566,0.000000,0.000000,0.000000,0.900000,1.180000
CAT,1,5,Saturday,19,13.000000,0.043590,0.000000,0.483333,0.134119,0.037198,0.017988,3.076846,3.436715,12.025087,0.000000,0.000000,0.000000,0.243333,0.435333
CAT,1,5,Saturday,20,13.000000,0.038462,0.000000,0.500000,0.138675,0.038462,0.019231,3.605551,3.605551,13.000000,0.000000,0.000000,0.000000,0.200000,0.440000
CAT,1,5,Saturday,21,13.000000,0.070513,0.000000,0.750000,0.209293,0.058047,0.043803,2.968150,3.338286,11.416568,0.000000,0.000000,0.000000,0.400000,0.680000
CAT,1,5,Saturday,22,13.000000,0.070513,0.000000,0.583333,0.179525,0.049791,0.032229,2.545996,2.538924,5.922438,0.000000,0.000000,0.000000,0.433333,0.553333
CAT,1,5,Saturday,23,13.000000,0.157692,0.000000,0.916667,0.312666,0.086718,0.097760,1.982759,1.778034,1.958857,0.000000,0.000000,0.000000,0.756667,0.884667
CAT,1,6,Sunday,0,12.000000,0.186111,0.000000,0.833333,0.304415,0.087877,0.092668,1.635661,1.380737,0.484768,0.000000,0.000000,0.308333,0.741667,0.815000
CAT,1,6,Sunday,1,12.000000,0.061111,0.000000,0.483333,0.151146,0.043632,0.022845,2.473298,2.518871,5.988613,0.000000,0.000000,0.000000,0.355000,0.457667
CAT,1,6,Sunday,2,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
