category,day_of_week,bin_of_day,category,day_of_week,bin_of_day,count,mean,stdev,sem,cv,var,skew,kurt,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95,p975,p99
ART,1,10,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,1,11,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,0,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,1,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,2,,,,13.000000,1.538462,1.330124,0.368910,0.864581,1.769231,0.279328,-0.905688,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.600000,3.000000,3.000000,3.400000,3.700000,3.880000
ART,2,3,,,,13.000000,8.461538,1.941451,0.538462,0.229444,3.769231,-0.214059,-0.132998,9.000000,9.000000,9.000000,9.000000,9.400000,10.000000,10.000000,10.000000,10.000000,10.800000,11.400000,11.760000
ART,2,4,,,,13.000000,7.384615,2.433737,0.674997,0.329569,5.923077,0.411618,-0.810948,7.000000,7.000000,7.400000,8.600000,9.000000,9.000000,9.600000,10.000000,10.000000,10.800000,11.400000,11.760000
ART,2,5,,,,13.000000,6.461538,1.265924,0.351104,0.195917,1.602564,-1.645941,4.417012,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.000000,7.200000,7.800000,8.000000,8.000000,8.000000
ART,2,6,,,,13.000000,3.615385,1.709701,0.474186,0.472896,2.923077,1.186587,3.079602,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.200000,4.800000,6.200000,7.100000,7.640000
ART,2,7,,,,13.000000,0.538462,0.877058,0.243252,1.628822,0.769231,1.176454,-0.550727,0.000000,0.000000,0.000000,0.000000,0.400000,1.000000,1.600000,2.000000,2.000000,2.000000,2.000000,2.000000
ART,2,8,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,9,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,10,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,2,11,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,3,0,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,3,1,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,3,2,,,,13.000000,1.230769,1.091928,0.302846,0.887192,1.192308,0.373307,-1.033507,1.000000,1.000000,1.200000,1.800000,2.000000,2.000000,2.000000,2.200000,2.800000,3.000000,3.000000,3.000000
ART,3,3,,,,13.000000,9.230769,2.891189,0.801872,0.313212,8.358974,-0.075812,-0.915861,10.000000,10.000000,10.200000,10.800000,11.000000,11.000000,11.000000,11.400000,12.600000,13.400000,13.700000,13.880000
ART,3,4,,,,13.000000,8.230769,1.640825,0.455083,0.199353,2.692308,-0.034034,-0.958961,8.000000,8.600000,9.000000,9.000000,9.000000,9.000000,9.600000,10.000000,10.000000,10.400000,10.700000,10.880000
ART,3,5,,,,13.000000,6.000000,1.732051,0.480384,0.288675,3.000000,0.341162,-0.618182,5.000000,5.600000,6.000000,6.000000,6.800000,8.000000,8.000000,8.000000,8.000000,8.400000,8.700000,8.880000
ART,3,6,,,,13.000000,4.230769,1.589227,0.440772,0.375635,2.525641,-0.445141,-0.511560,4.000000,4.600000,5.000000,5.000000,5.400000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.000000
ART,3,7,,,,13.000000,1.230769,1.300887,0.360801,1.056971,1.692308,0.571765,-1.487528,1.000000,1.000000,1.000000,1.000000,1.800000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000
ART,3,8,,,,13.000000,0.153846,0.375534,0.104154,2.440970,0.141026,2.178717,3.223140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,1.000000,1.000000,1.000000
ART,3,9,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,3,10,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,3,11,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,4,0,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,4,1,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,4,2,,,,13.000000,0.769231,1.012739,0.280883,1.316561,1.025641,1.107482,0.242420,0.000000,0.600000,1.000000,1.000000,1.000000,1.000000,1.600000,2.000000,2.000000,2.400000,2.700000,2.880000
ART,4,3,,,,13.000000,10.846154,2.034951,0.564394,0.187620,4.141026,0.034854,-0.190293,11.000000,11.000000,11.000000,11.000000,11.400000,12.000000,12.600000,13.200000,13.800000,14.000000,14.000000,14.000000
ART,4,4,,,,13.000000,8.000000,1.870829,0.518875,0.233854,3.500000,-0.270732,1.002597,8.000000,8.000000,8.000000,8.000000,8.400000,9.000000,9.000000,9.400000,10.600000,11.000000,11.000000,11.000000
ART,4,5,,,,13.000000,7.846154,2.115268,0.586670,0.269593,4.474359,0.112678,-1.247978,8.000000,8.000000,8.200000,8.800000,9.000000,9.000000,9.600000,10.200000,10.800000,11.000000,11.000000,11.000000
ART,4,6,,,,13.000000,6.538462,1.713446,0.475224,0.262056,2.935897,0.627640,-0.031127,6.000000,6.600000,7.000000,7.000000,7.000000,7.000000,7.600000,8.200000,8.800000,9.400000,9.700000,9.880000
ART,4,7,,,,13.000000,1.384615,1.043908,0.289528,0.753933,1.089744,0.101429,-0.989096,1.000000,1.600000,2.000000,2.000000,2.000000,2.000000,2.000000,2.200000,2.800000,3.000000,3.000000,3.000000
ART,4,8,,,,13.000000,0.461538,0.518875,0.143910,1.124228,0.269231,0.175204,-2.363636,0.000000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
ART,4,9,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,4,10,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,4,11,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,0,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,1,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,2,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,3,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,4,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,5,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,6,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,7,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,8,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,9,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,10,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,5,11,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,0,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,1,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,2,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,3,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,4,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,5,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,6,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,7,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,8,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,9,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,10,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
ART,6,11,,,,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,0,0,,,,13.000000,0.307692,0.480384,0.133235,1.561249,0.230769,0.946212,-1.339394,0.000000,0.000000,0.000000,0.000000,0.400000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
CAT,0,1,,,,13.000000,0.384615,0.650444,0.180401,1.691153,0.423077,1.575530,1.801052,0.000000,0.000000,0.000000,0.000000,0.400000,1.000000,1.000000,1.000000,1.000000,1.400000,1.700000,1.880000
CAT,0,2,,,,13.000000,0.153846,0.375534,0.104154,2.440970,0.141026,2.178717,3.223140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,1.000000,1.000000,1.000000
CAT,0,3,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,0,4,,,,13.000000,8.923077,3.377907,0.936863,0.378559,11.410256,-1.516252,3.390126,9.000000,9.600000,10.200000,10.800000,11.000000,11.000000,11.600000,12.000000,12.000000,12.400000,12.700000,12.880000
CAT,0,5,,,,13.000000,12.846154,4.561545,1.265145,0.355090,20.807692,-1.196062,3.470200,13.000000,13.000000,13.200000,13.800000,14.400000,15.000000,15.600000,16.400000,17.600000,18.800000,19.400000,19.760000
CAT,0,6,,,,13.000000,9.769231,3.940259,1.092831,0.403334,15.525641,-1.100933,2.106318,10.000000,10.000000,10.400000,11.600000,12.400000,13.000000,13.000000,13.200000,13.800000,14.400000,14.700000,14.880000
CAT,0,7,,,,13.000000,9.846154,3.578784,0.992576,0.363470,12.807692,-1.566395,5.257705,10.000000,10.600000,11.000000,11.000000,11.000000,11.000000,11.000000,11.200000,11.800000,13.600000,14.800000,15.520000
CAT,0,8,,,,13.000000,5.538462,2.145359,0.595015,0.387356,4.602564,-0.541075,0.411906,6.000000,6.000000,6.000000,6.000000,6.400000,7.000000,7.000000,7.200000,7.800000,8.400000,8.700000,8.880000
CAT,0,9,,,,13.000000,3.000000,1.414214,0.392232,0.471405,2.000000,-0.835672,0.209091,3.000000,3.600000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.400000,4.700000,4.880000
CAT,0,10,,,,13.000000,1.615385,1.043908,0.289528,0.646229,1.089744,0.937448,1.154371,1.000000,1.600000,2.000000,2.000000,2.000000,2.000000,2.000000,2.200000,2.800000,3.400000,3.700000,3.880000
CAT,0,11,,,,13.000000,1.230769,1.012739,0.280883,0.822851,1.025641,0.030296,-1.209443,1.000000,1.600000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.400000,2.700000,2.880000
CAT,1,0,,,,13.000000,0.230769,0.438529,0.121626,1.900292,0.192308,1.451132,0.094545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,1.000000,1.000000,1.000000,1.000000,1.000000
CAT,1,1,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,1,2,,,,13.000000,0.076923,0.277350,0.076923,3.605551,0.076923,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.700000,0.880000
CAT,1,3,,,,13.000000,0.384615,0.650444,0.180401,1.691153,0.423077,1.575530,1.801052,0.000000,0.000000,0.000000,0.000000,0.400000,1.000000,1.000000,1.000000,1.000000,1.400000,1.700000,1.880000
CAT,1,4,,,,13.000000,1.538462,1.506397,0.417799,0.979158,2.269231,0.950236,0.771764,1.000000,1.600000,2.000000,2.000000,2.000000,2.000000,2.600000,3.000000,3.000000,3.800000,4.400000,4.760000
CAT,1,5,,,,13.000000,11.000000,2.516611,0.697982,0.228783,6.333333,-0.037074,-1.479829,11.000000,11.600000,12.000000,12.000000,12.800000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000,14.000000
CAT,1,6,,,,13.000000,9.769231,3.244324,0.899814,0.332096,10.525641,-0.275124,0.342096,10.000000,10.000000,10.000000,10.000000,10.800000,12.000000,12.600000,13.200000,13.800000,14.400000,14.700000,14.880000
CAT,1,7,,,,13.000000,8.615385,2.987152,0.828487,0.346723,8.923077,0.795465,0.119482,8.000000,8.600000,9.000000,9.000000,9.400000,10.000000,11.200000,12.000000,12.000000,13.200000,14.100000,14.640000
CAT,1,8,,,,13.000000,6.923077,2.100061,0.582452,0.303342,4.410256,-0.008305,0.176266,7.000000,7.600000,8.000000,8.000000,8.000000,8.000000,8.000000,8.200000,8.800000,9.800000,10.400000,10.760000
CAT,1,9,,,,13.000000,3.923077,1.115164,0.309291,0.284257,1.243590,-1.104313,4.425167,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.200000,4.800000,5.400000,5.700000,5.880000
CAT,1,10,,,,13.000000,1.923077,1.115164,0.309291,0.579885,1.243590,0.173967,-0.430323,2.000000,2.000000,2.000000,2.000000,2.400000,3.000000,3.000000,3.000000,3.000000,3.400000,3.700000,3.880000
CAT,1,11,,,,13.000000,0.692308,0.630425,0.174848,0.910614,0.397436,0.307012,-0.317283,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.400000,1.700000,1.880000
CAT,2,0,,,,13.000000,0.538462,0.877058,0.243252,1.628822,0.769231,2.052316,4.826545,0.000000,0.000000,0.200000,0.800000,1.000000,1.000000,1.000000,1.000000,1.000000,1.800000,2.400000,2.760000
CAT,2,1,,,,13.000000,0.153846,0.375534,0.104154,2.440970,0.141026,2.178717,3.223140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,1.000000,1.000000,1.000000
CAT,2,2,,,,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
CAT,2,3,,,,13.000000,0.076923,0.277350,0.076923,3.605551,0.076923,3.605551,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.700000,0.880000
CAT,2,4,,,,13.000000,5.538462,1.898042,0.526422,0.342702,3.602564,-0.415726,-0.773435,6.000000,6.000000,6.200000,6.800000,7.000000,7.000000,7.000000,7.200000,7.800000,8.000000,8.000000,8.000000
CAT,2,5,,,,13.000000,10.384615,1.850156,0.513141,0.178163,3.423077,0.542151,-0.389891,10.000000,10.600000,11.000000,11.000000,11.000000,11.000000,11.600000,12.200000,12.800000,13.400000,13.700000,13.880000
CAT,2,6,,,,13.000000,10.384615,2.959123,0.820713,0.284953,8.756410,0.079885,-1.004939,10.000000,10.600000,11.000000,11.000000,11.800000,13.000000,13.600000,14.000000,14.000000,14.400000,14.700000,14.880000
CAT,2,7,,,,13.000000,10.000000,1.414214,0.392232,0.141421,2.000000,-0.208918,-1.031818,10.000000,10.000000,10.200000,10.800000,11.000000,11.000000,11.000000,11.200000,11.800000,12.000000,12.000000,12.000000
CAT,2,8,,,,13.000000,5.615385,3.176436,0.880985,0.565667,10.089744,1.319640,0.970038,5.000000,5.000000,5.000000,5.000000,5.800000,7.000000,7.000000,8.000000,11.000000,12.000000,12.000000,12.000000
CAT,2,9,,,,13.000000,3.615385,1.502135,0.416617,0.415484,2.256410,0.086654,-0.426517,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.600000,5.200000,5.800000,6.000000,6.000000,6.000000
CAT,2,10,,,,13.000000,1.000000,0.816497,0.226455,0.816497,0.666667,0.000000,-1.445455,1.000000,1.000000,1.000000,1.000000,1.400000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
CAT,2,11,,,,13.000000,1.076923,1.037749,0.287820,0.963624,1.076923,0.353537,-1.156494,1.000000,1.000000,1.200000,1.800000,2.000000,2.000000,2.000000,2.000000,2.000000,2.400000,2.700000,2.880000
CAT,3,0,,,,13.000000,0.538462,0.518875,0.143910,0.963624,0.269231,-0.175204,-2.363636,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000
CAT,3,1,,,,13.000000,0.384615,0.650444,0.180401,1.691153,0.423077,1.575530,1.801052,0.000000,0.000000,0.000000,0.000000,0.400000,1.000000,1.000000,1.000000,1.000000,1.400000,1.700000,1.880000
CAT,3,2,,,,13.000000,0.153846,0.375534,0.104154,2.440970,0.141026,2.178717,3.223140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,1.000000,1.000000,1.000000
CAT,3,3,,,,13.000000,0.230769,0.599145,0.166173,2.596294,0.358974,2.682395,6.964286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.800000,1.400000,1.700000,1.880000
